nct_id,ticker,brief_title,official_title,lead_sponsor,collaborators,study_type,overall_status,phases,interventions,conditions,start_date,primary_completion_date,completion_date,results_first_posted_date,last_update_posted_date,source
NCT00717067,PFE,"Pharmacokinetics, Safety And Toleration Of Maraviroc Administered To Subjects With Various Degrees Of Renal Impaired And Normal Renal Function","An Open-Label, Parallel Group, Single And Multiple Dose Study To Evaluate The Pharmacokinetics, Safety And Toleration Of Maraviroc Administered To Subjects With Various Degrees Of Renal Impaired And Normal Renal Function",ViiV Healthcare,Pfizer,INTERVENTIONAL,COMPLETED,PHASE4,Maraviroc|Maraviroc|Ritonavir|Saquinavir|Maraviroc|Ritonavir|Saquinavir|Maraviroc|Ritonavir|Saquinavir|Maraviroc|Maraviroc|Maraviroc,Human Immunodeficiency Virus (HIV) Infection,2008-07-01,2008-11-01,2008-11-01,2009-12-21,2010-11-19,clinicaltrials.gov_api_v2
NCT00782301,PFE,Maraviroc Versus Etravirine In Combination With Antiretroviral Therapy In Drug Experienced HIV And Hepatitis Co-Infected Patients,"A Multicenter, Randomized, Open, Comparative Trial Of Maraviroc Versus Etravirine Each In Combination With Darunavir/Ritonavir And Raltegravir For The Treatment Of Antiretroviral-Experienced HIV-1 Subjects Co-Infected With Hepatitis C And/Or Hepatitis B",ViiV Healthcare,Pfizer,INTERVENTIONAL,WITHDRAWN,PHASE4,maraviroc|etravirine,"Hepatitis B|Human Immunodeficiency Virus|Hepatitis C, Chronic",2009-03-01,2010-02-01,2010-02-01,,2012-01-19,clinicaltrials.gov_api_v2
NCT00823979,PFE,"A Phase 2B Multicenter, Randomized, Comparative Trial Of UK-453,061 Versus Etravirine In Combination With Darunavir/Ritonavir And A Nucleos(t)Ide Reverse Transcriptase Inhibitor For The Treatment Of Antiretroviral Experienced HIV-1 Infected Subjects With Evidence Of NNRTI Resistant HIV-1","A Phase 2b Multicenter, Randomized, Comparative Trial Of Uk-453,061 Versus Etravirine In Combination With Darunavir/Ritonavir And A Nucleotide/Nucleoside Reverse Transcriptase Inhibitor For The Treatment Of Antiretroviral Experienced Hiv-1 Infected Subjects With Evidence Of Nnrti Resistant Hiv-1",Pfizer,,INTERVENTIONAL,TERMINATED,PHASE2,"UK-453,061 Dose 1|UK-453,061 Dose 2|Etravirine",HIV-1,2009-03-25,2012-10-18,2012-10-18,2014-03-14,2018-12-04,clinicaltrials.gov_api_v2
NCT00827112,PFE,"A Pilot Study Of A Novel Treatment Regimen, Maraviroc + Ritonavir Boosted Atazanavir, In Treatment Naive HIV-Infected Patients",Pilot Study Of Novel Combination Of Maraviroc + Atazanavir/Ritonavir vs. Atazanavir/Ritonavir + Emtricitabine/Tenofovir For The Treatment Of Naïve HIV-Infected Patients With R5 HIV-1,ViiV Healthcare,Pfizer,INTERVENTIONAL,COMPLETED,PHASE2,maraviroc|maraviroc,Human Immunodeficiency Virus-1,2009-03-01,2010-07-01,2011-07-01,2011-11-24,2012-06-15,clinicaltrials.gov_api_v2
NCT00925002,PFE,Safety And Efficacy Evaluation Of Fx-1006A In Subjects With Transthyretin Amyloidosis,OPEN-LABEL SAFETY AND EFFICACY EVALUATION OF FX-1006A IN SUBJECTS WITH TRANSTHYRETIN (TTR) AMYLOIDOSIS,Pfizer,,INTERVENTIONAL,COMPLETED,PHASE3,Tafamidis,ATTR-PN,2009-08-05,2020-07-08,2020-07-08,2021-07-29,2021-07-29,clinicaltrials.gov_api_v2
NCT00935012,PFE,Safety And Efficacy Evaluation Of Fx-1006a In Patients With V122i Or Wild-Type Transthyretin (TTR) Amyloid Cardiomyopathy,Open-Label Safety And Efficacy Evaluation Of Fx-1006a In Patients With V122i Or Wild-Type Transthyretin (TTR) Amyloid Cardiomyopathy,Pfizer,,INTERVENTIONAL,COMPLETED,PHASE3,tafamidis,ATTR-CM|TTR-CM,2009-09-30,2019-11-20,2019-11-20,2021-01-05,2021-01-05,clinicaltrials.gov_api_v2
NCT00993148,PFE,Maraviroc Plus Darunavir/Ritonavir for Treatment-Naïve Patients Infected With R5-tropic HIV-1,Maraviroc Plus Darunavir/Ritonavir Study for Treatment-Naïve Patients Infected With R5-tropic HIV-1 Based on Enhanced Sensitivity Trofile,Northwestern University,"Pfizer|Tibotec, Inc",INTERVENTIONAL,COMPLETED,PHASE2,maraviroc|darunavir|ritonavir,HIV-1 Infection|HIV Infections,2010-05-01,2013-04-01,2013-04-01,2014-08-19,2014-09-05,clinicaltrials.gov_api_v2
NCT01013987,PFE,Maraviroc (Celsentri) With Raltegravir and Darunavir/Ritonavir for the Treatment of Triple Class Failure in Adult HIV-1 Infected Patients,"A Phase 4, Single Arm, Open Label, Pilot Study of Maraviroc (Celsentri) in Combination With Raltegravir and Darunavir/Ritonavir for the Treatment of Triple Class Failure in Adult HIV-1 Infected Patients.",Fundación Huésped,Pfizer,INTERVENTIONAL,UNKNOWN,PHASE4,maraviroc|Raltegravir|Darunavir/ritonavir,HIV-1 Adults Patients|AIDS|Triple Class Failure,2010-02-01,,,,2010-02-10,clinicaltrials.gov_api_v2
NCT01068873,PFE,Kaletra and Maraviroc in Antiretroviral Therapy (ART)-Naive Patients (KALMAR Study),Kaletra and Maraviroc in Antiretroviral Therapy-Naïve Patients - KALMAR Study -Version 1.0 Amendment 2,Temple University,Abbott|Pfizer,INTERVENTIONAL,TERMINATED,PHASE4,lopinavir/ritonavir plus maraviroc,HIV Infections,2010-04-01,2010-12-01,2010-12-01,2020-11-02,2020-11-02,clinicaltrials.gov_api_v2
NCT01140412,PFE,Pharmacokinetic Interaction Between Maraviroc And Fosamprenavir/Ritonavir In Healthy Subjects,"Open-Label, Fixed-Sequence, Crossover Study To Estimate The Pharmacokinetic Interaction Between Multiple Dose Maraviroc And Fosamprenavir/Ritonavir In Healthy Subjects",ViiV Healthcare,Pfizer,INTERVENTIONAL,TERMINATED,PHASE1,Maraviroc|Fosamprenavir/ritonavir|Maraviroc + Fosamprenavir/ritonavir|Maraviroc|Fosamprenavir/ritonavir|Maraviroc + Fosamprenavir/ritonavir,Healthy,2010-07-01,2010-10-01,2010-10-01,,2011-02-04,clinicaltrials.gov_api_v2
NCT01251848,PFE,Drug Interaction Between Ritonavir And Sitaxsentan,"A Phase 1, Open Label, Randomized, Multiple Dose Study To Assess The Two-Way Drug Interaction Between Sitaxsentan And Low Dose Ritonavir In Healthy Subjects",Pfizer,,INTERVENTIONAL,WITHDRAWN,PHASE1,Sitaxentan|Ritonavir|Sitaxsentan|Ritonavir,Pulmonary Arterial Hypertension,2011-01-01,2011-02-01,2011-02-01,,2015-03-05,clinicaltrials.gov_api_v2
NCT01290211,PFE,Pharmacokinetic Interaction Between Maraviroc And Fosamprenavir/Ritonavir In Healthy Subjects,"Open-Label, Fixed-Sequence Study To Estimate The Pharmacokinetic Interaction Between Multiple Dose Maraviroc And Fosamprenavir/Ritonavir In Healthy Subjects",ViiV Healthcare,Pfizer,INTERVENTIONAL,COMPLETED,PHASE1,Maraviroc|Fosamprenavir/ritonavir|Maraviroc + Fosamprenavir/ritonavir|Maraviroc|Fosamprenavir/ritonavir|Maraviroc + Fosamprenavir/ritonavir,Healthy,2011-04-01,2011-06-01,2011-06-01,,2011-06-29,clinicaltrials.gov_api_v2
NCT01345630,PFE,Comparative Trial Of Maraviroc Versus Emtricitabine/Tenofovir Both With Darunavir/Ritonavir In Antiretroviral-Naive Patients Infected With CCR5 Tropic HIV 1,"A Multicenter, Randomized, Double-Blind, Comparative Trial Of Maraviroc + Darunavir/Ritonavir Versus Emtricitabine/Tenofovir + Darunavir/Ritonavir For The Treatment Of Antiretroviral-Naive Hiv-Infected Patients With Ccr5-Tropic Hiv-1",ViiV Healthcare,Pfizer,INTERVENTIONAL,TERMINATED,PHASE3,Maraviroc|Emtricitabine/tenofovir|darunavir/ritonavir 800/100 mg|placebo for emtricitabine/tenofovir|placebo for maraviroc,HIV-1,2011-09-01,2013-08-01,2014-01-01,2016-01-14,2016-01-14,clinicaltrials.gov_api_v2
NCT01369836,PFE,Study Of Single Doses Of PF-06291826 (Tafamidis) In Japanese And Western Subjects,"An Investigator And Subject-Blind Phase 1 Study To Evaluate The Safety, Tolerability, Pharmacokinetics And Pharmacodynamics Of PF-06291826 (Tafamidis) After Single Oral Administration To Japanese And Western Healthy Subjects",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Tafamidis meglumin|Tafamidis meglumin|Placebo,Healthy,2011-07-01,2011-08-01,2011-08-01,,2011-09-13,clinicaltrials.gov_api_v2
NCT01435655,PFE,The Effect Of Tafamidis For The Transthyretin Amyloid Polyneuropathy Patients With V30M Or Non-V30M Transthyretin,"The Effect On Transthyretin Stabilization, Safety, Tolerablity, Efficacy And Pharmacokinetics Of Orally Administered Tafamidis In Transthyretin Amyloid Polyneuropathy Patients With V30m Or Non-v30m Transthyretin: A Phase Iii, Open-label Study",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE3,tafamidis,Transthyretin Familial Amyloid Polyneuropathy,2011-11-01,2014-02-01,2014-02-01,2015-09-09,2015-09-09,clinicaltrials.gov_api_v2
NCT01655511,PFE,Safety And Pharmacokinetic Assessment Of Orally Administered Tafamidis In Healthy Volunteers,"A Phase 1, Randomized, Double-Blind, Crossover, Ascending Dose-Tolerance Study To Assess The Safety And Pharmacokinetics Of Tafamidis Doses Greater Than 120 Mg As Oral Solution In Healthy Volunteers",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Tafamidis|Tafamidis|Tafamidis,TTR Cardiomyopathy,2012-07-01,2012-09-01,2012-09-01,,2012-09-27,clinicaltrials.gov_api_v2
NCT01775761,PFE,"A Study To Determine Any Effect Of Tafamidis On Electrocardiographic Intervals, Specifically The Rate Corrected QT Interval (QTc)","A Randomized, Placebo- And Positive-Controlled Cross-Over Study To Evaluate The Effect Of Tafamidis On The QTC Interval In Healthy Volunteers",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Period 1|Period 2|Period 3,TTR Cardiomyopathy,2013-01-01,2013-04-01,2013-04-01,,2013-05-21,clinicaltrials.gov_api_v2
NCT01994889,PFE,Safety and Efficacy of Tafamidis in Patients With Transthyretin Cardiomyopathy,"A MULTICENTER, INTERNATIONAL, PHASE 3, DOUBLE-BLIND, PLACEBO-CONTROLLED, RANDOMIZED STUDY TO EVALUATE THE EFFICACY, SAFETY, AND TOLERABILITY OF DAILY ORAL DOSING OF TAFAMIDIS MEGLUMINE (PF-06291826) 20 MG OR 80 MG IN COMPARISON TO PLACEBO IN SUBJECTS DIAGNOSED WITH TRANSTHYRETIN CARDIOMYOPATHY (TTR-CM)",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE3,Tafamidis|Tafamidis|Placebo,Transthyretin (TTR) Amyloid Cardiomyopathy,2013-12-09,2018-02-07,2018-02-07,2019-04-03,2019-04-24,clinicaltrials.gov_api_v2
NCT02189330,PFE,A Study To Estimate How Much Tafamidis Created In Different Ways Can Be Measured in Blood Samples,"A Phase 1, Open-Label, Randomized, 2-Cohort, Crossover, Single Dose Study to Estimate the Relative Bioavailability of PF 06291826 (Tafamidis) Following Administration of Two Oral Formulations Versus Commercial Capsule in Healthy Subjects Under Fasted Conditions",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Tafamidis|Tafamidis|Tafamidis|Tafamidis|Tafamidis,Healthy Volunteers,2014-05-01,2014-07-01,2014-07-01,,2014-07-15,clinicaltrials.gov_api_v2
NCT02217813,PFE,A Bioequivalence Study Comparing Two Different Tafamidis Formulations,"A Phase 1, Open-label, Randomized, Crossover, Single Dose Study To Determine The Bioequivalence Of Pf-06291826 (Tafamidis) 20 Mg Capsule Manufactured By Catalent Versus Capsule Manufactured By Pii In Healthy Subjects Under Fasted Conditions",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Tafamidis|Tafamidis,Healthy Volunteers,2014-10-01,2014-11-01,2014-11-01,,2015-01-07,clinicaltrials.gov_api_v2
NCT02406560,PFE,A Study Comparing The Amounts of Tafamidis In The Blood With Or Without Food,"A Phase 1, Open-label, Randomized, Crossover, Oral, Single Dose Study To Estimate The Relative Bioavailability Of Pf-06291826 (Tafamidis) Following Administration Of A Tafamidis Free Acid Tablet Formulation In Healthy Subjects Under Fasted And Fed Conditions",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis|tafamidis|tafamidis,Healthy Volunteers,2015-04-01,2015-06-01,2015-06-01,,2015-08-07,clinicaltrials.gov_api_v2
NCT02534740,PFE,A Study Comparing Amounts of Tafamidis In The Blood With Or Without Food,"A Phase 1, Open-Label, Randomized, Single Dose Study To Estimate The Relative Bioavailability And Food Effect Of PF-06291826 (Tafamidis) Following Administration Of New Soft Gelatin Capsule Oral Formulations In Healthy Subjects",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis|tafamidis|tafamidis,Healthy,2015-09-01,2015-12-01,2015-12-01,,2015-12-22,clinicaltrials.gov_api_v2
NCT02697864,PFE,A Study Comparing Amounts of Tafamidis In The Blood Without Food,"A Phase 1, Open-Label, Three Period Randomized, Single Dose Study To Estimate The Relative Bioavailability Of Pf-06291826 (Tafamidis) Free Acid Tablet Formulation Versus Commercial Capsule In Healthy Subjects Under Fasted Conditions",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis,Healthy,2016-04-01,2016-06-01,2016-06-01,,2017-07-24,clinicaltrials.gov_api_v2
NCT02746926,PFE,A Study Comparing Amounts of Tafamidis (PF-06291826) in the Blood Without Food in Healthy Volunteers,"A Phase 1, Open-Label, Three-Period Randomized, Single Dose Study To Estimate The Relative Bioavailability Of Pf-06291826 (Tafamidis) Free Acid Capsule Formulation Versus Commercial Capsule In Healthy Subjects Under Fasted Conditions",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis,Healthy,2016-04-29,2016-07-15,2016-07-15,,2017-09-28,clinicaltrials.gov_api_v2
NCT02791230,PFE,Long-term Safety of Tafamidis in Subjects With Transthyretin Cardiomyopathy,"A PHASE 3 MULTICENTER, OPEN-LABEL STUDY TO EVALUATE THE SAFETY OF DAILY ORAL DOSING OF TAFAMIDIS MEGLUMINE (PF-06291826-83) 20 MG OR 80 MG [OR TAFAMIDIS (PF-06291826-00) 61 MG] IN SUBJECTS DIAGNOSED WITH TRANSTHYRETIN CARDIOMYOPATHY (ATTR-CM)",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE3,Tafamidis,Transthyretin (TTR) Amyloid Cardiomyopathy,2016-06-13,2023-10-26,2023-11-02,2025-02-03,2025-02-03,clinicaltrials.gov_api_v2
NCT03266705,PFE,A Study Comparing Amounts of 2 Different Forms of Tafamidis (PF-6291826) in the Blood,"A Phase 1, Open-label, Randomized, Crossover, Multiple Dose, Pivotal Bioequivalence Study To Compare Pf-06291826 4 X 20 Mg Tafamidis Meglumine And 61 Mga Tafamidis Free Acid Soft Gelatin Capsules Administered Under Fasted Conditions To Healthy Volunteers",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis,Healthy,2017-09-20,2018-02-15,2018-03-01,,2018-05-14,clinicaltrials.gov_api_v2
NCT03280173,PFE,"A Study Comparing the Amounts of 2 Different Forms of Tafamidis (PF06291826), Both With and Without Food, In the Blood","A Phase 1, Open-label, Randomized, Four-period, Four-sequence, Single-dose, Crossover Study In Healthy Volunteers, To Determine The Relative Bioavailability Of Pf-06291826 61 Mga Tafamidis Free Acid Soft Gelatin Capsules Compared To Commercial 4 × 20 Mg Tafamidis Meglumine Soft Gelatin Capsules Administered Under Fasted And Fed Conditions And The Effect Of Food On The Oral Bioavailability Of Pf-06291826 61 Mga Tafamidis Free Acid Soft Gelatin Capsules",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis,Healthy,2017-09-29,2018-02-23,2018-02-23,,2018-04-06,clinicaltrials.gov_api_v2
NCT03662191,PFE,"Phase I Safety, Pharmacokinetics and Bioavailability Study Comparing Rate and Extent of Absorption of Two Different Forms of Tafamidis (PF-6291826)","A PHASE 1, OPEN-LABEL, RANDOMIZED, THREE-PERIOD, THREE-SEQUENCE, SINGLE-DOSE, CROSSOVER STUDY IN FASTED HEALTHY SUBJECTS, TO ASSESS THE SAFETY, PHARMACOKINETICS AND ORAL BIOAVAILABILITY OF TAFAMIDIS FREE ACID WET-MILLED SUSPENSION DOSES, RELATIVE TO 4 X 20 MG COMMERCIAL TAFAMIDIS MEGLUMINE CAPSULES",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Tafamidis,Healthy Volunteers,2018-09-28,2019-01-10,2019-01-10,,2019-02-11,clinicaltrials.gov_api_v2
NCT04253353,PFE,A Drug-Drug Interaction Study To Estimate The Effect Of Tafamidis On Rosuvastatin Pharmacokinetics,"A PHASE 1, OPEN LABEL, TWO-PERIOD, TWO-TREATMENT, FIXED-SEQUENCE STUDY TO ESTIMATE THE EFFECT OF A MULTIPLE ORAL DOSE OF TAFAMIDIS ON ROSUVASTATIN PHARMACOKINETICS IN HEALTHY PARTICIPANTS",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,tafamidis|rosuvastatin,Healthy Volunteers,2020-02-06,2020-08-10,2020-08-10,,2020-09-10,clinicaltrials.gov_api_v2
NCT04575116,PFE,A Study to Determine the Bioequivalence of Two Doses of Tafamidis,"A PHASE 1, OPEN-LABEL, RANDOMIZED, CROSSOVER, SINGLE DOSE STUDY TO DETERMINE THE BIOEQUIVALENCE OF 12.2 MG TAFAMIDIS FREE ACID TABLET AND COMMERCIAL 20 MG TAFAMIDIS MEGLUMINE CAPSULE ADMINISTERED UNDER FASTED CONDITIONS TO HEALTHY PARTICIPANTS",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,Tafamidis free acid tablet|Tafamidis meglumine capsule,Healthy,2020-09-17,2021-02-23,2021-02-23,,2021-03-08,clinicaltrials.gov_api_v2
NCT04805125,PFE,Immunocompromised Swiss Cohorts Based Trial Platform,Randomised Controlled Trials to Assess Approved SARS-CoV-2 Vaccines in Immunocompromised Patients: A Master Protocol for the Set-up of a Swiss Cohorts Based Trial Platform,"University Hospital, Basel, Switzerland","Swiss National Science Foundation|ModernaTX, Inc.",INTERVENTIONAL,COMPLETED,PHASE3,"Moderna COVID-19 Vaccine, mRNA-1273 (100 μg)|Pfizer-BioNTech COVID-19 Vaccine BNT162b2 (30 µg)( Comirnaty®)",Immunocompromised Patients,2021-04-19,2023-09-23,2023-09-23,,2024-01-25,clinicaltrials.gov_api_v2
NCT04814186,PFE,A Study to Assess the Safety and Efficacy Of Tafamidis In Chinese Participants With Transthyretin Amyloid Cardiomyopathy (ATTR-CM),A Study to Characterize the Safety and Efficacy of Tafamidis Once Daily in the Treatment of Transthyretin Amyloid Cardiomyopathy in Chinese Participants,Pfizer,,INTERVENTIONAL,COMPLETED,PHASE4,Tafamidis,Transthyretin Amyloid Cardiomyopathy,2021-07-22,2023-10-16,2023-10-16,2024-12-18,2024-12-18,clinicaltrials.gov_api_v2
NCT04828993,PFE,The Effect Of Tafamidis Meglumine In Transthyretin Amyloid Polyneuropathy Patients,"A SINGLE ARM, MULTICENTER, OPEN-LABEL STUDY TO EVALUATE THE EFFICACY, SAFETY, TOLERABILITY, AND PHARMACODYNAMICS OF ORALLY ADMINISTERED TAFAMIDIS MEGLUMINE IN TRANSTHYRETIN AMYLOID POLYNEUROPATHY PARTICIPANTS IN CHINA",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE4,tafamidis meglumine,Transthyretin Amyloid Polyneuropathy (ATTR-PN),2021-04-28,2023-02-12,2023-02-12,2024-03-12,2024-03-12,clinicaltrials.gov_api_v2
NCT04909853,PFE,Renal Impairment Study of PF-07321332 Boosted With Ritonavir in Adult Participants With Renal Impairment and in Healthy Participants With Normal Renal Function.,"A PHASE 1, NON-RANDOMIZED, OPEN-LABEL STUDY TO ASSESS THE PHARMACOKINETICS, SAFETY AND TOLERABILITY OF PF-07321332 BOOSTED WITH RITONAVIR IN ADULT PARTICIPANTS WITH RENAL IMPAIRMENT AND IN HEALTHY PARTICIPANTS WITH NORMAL RENAL FUNCTION.",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,PF-07321332/ritonavir,Renal Impairment,2021-06-15,2021-10-07,2021-10-07,2023-08-02,2023-08-02,clinicaltrials.gov_api_v2
NCT04951323,PFE,Impact of the Immune System on Response to Anti-Coronavirus Disease 19 (COVID-19) Vaccine in Allogeneic Stem Cell Recipients (Covid Vaccin Allo),Impact of the Immune System on Response to COVID-19 Vaccine in Allogeneic Stem Cell Recipients (Covid Vaccin Allo),University of Liege,Pfizer,INTERVENTIONAL,UNKNOWN,PHASE3,"anti-COVID19 mRNA-based vaccine (BNT162b2, Comirnaty®, commercialized by Pfizer)",Coronavirus Disease 2019 (Covid19)|Hematopoietic Neoplasms,2021-03-22,2022-12-01,2023-01-01,,2022-05-18,clinicaltrials.gov_api_v2
NCT04960202,PFE,EPIC-HR: Study of Oral PF-07321332/Ritonavir Compared With Placebo in Nonhospitalized High Risk Adults With COVID-19,"AN INTERVENTIONAL EFFICACY AND SAFETY, PHASE 2/3, DOUBLE-BLIND, 2-ARM STUDY TO INVESTIGATE ORALLY ADMINISTERED PF-07321332/RITONAVIR COMPARED WITH PLACEBO IN NONHOSPITALIZED SYMPTOMATIC ADULT PARTICIPANTS WITH COVID-19 WHO ARE AT INCREASED RISK OF PROGRESSING TO SEVERE ILLNESS",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE2|PHASE3,PF-07321332|Ritonavir|Placebo,COVID-19,2021-07-16,2021-12-09,2022-04-25,2023-02-09,2025-07-10,clinicaltrials.gov_api_v2
NCT04962022,PFE,Drug-Drug Interaction Study Assessing Effect of Itraconazole on PF-07321332/Ritonavir in Healthy Participants,"COVID-19: A PHASE 1, OPEN-LABEL, FIXED SEQUENCE, 2-PERIOD CROSSOVER STUDY TO ESTIMATE THE EFFECT OF ITRACONAZOLE ON THE PHARMACOKINETICS OF PF-07321332/RITONAVIR IN HEALTHY PARTICIPANTS",Pfizer,,INTERVENTIONAL,COMPLETED,PHASE1,PF-07321332/ritonavir|Itraconazole|PF-07321332/ritonavir,Healthy Participant,2021-07-20,2021-09-30,2021-09-30,2023-07-13,2023-07-13,clinicaltrials.gov_api_v2
