filing_id,date,ticker,form_type,sec_emb_000,sec_emb_001,sec_emb_002,sec_emb_003,sec_emb_004,sec_emb_005,sec_emb_006,sec_emb_007,sec_emb_008,sec_emb_009,sec_emb_010,sec_emb_011,sec_emb_012,sec_emb_013,sec_emb_014,sec_emb_015,sec_emb_016,sec_emb_017,sec_emb_018,sec_emb_019,sec_emb_020,sec_emb_021,sec_emb_022,sec_emb_023,sec_emb_024,sec_emb_025,sec_emb_026,sec_emb_027,sec_emb_028,sec_emb_029,sec_emb_030,sec_emb_031,sec_emb_032,sec_emb_033,sec_emb_034,sec_emb_035,sec_emb_036,sec_emb_037,sec_emb_038,sec_emb_039,sec_emb_040,sec_emb_041,sec_emb_042,sec_emb_043,sec_emb_044,sec_emb_045,sec_emb_046,sec_emb_047,sec_emb_048,sec_emb_049,sec_emb_050,sec_emb_051,sec_emb_052,sec_emb_053,sec_emb_054,sec_emb_055,sec_emb_056,sec_emb_057,sec_emb_058,sec_emb_059,sec_emb_060,sec_emb_061,sec_emb_062,sec_emb_063
gild_10q_20190508_000088209519000014,2019-05-08,GILD,10-Q,2.106649,5.1848755,1.1743984,1.7442234,-0.66014147,-0.9840976,0.29094267,0.07913247,-0.97555935,-0.91665995,-0.27238208,-0.19685292,0.6153077,0.38536394,-0.17830849,-0.3566723,-0.0059145093,-0.21517928,-0.15074444,0.10257465,0.042515606,-0.076018035,-0.009314418,-0.053354263,0.0004028082,0.06385738,-0.0058894157,-0.08846605,-0.057100177,0.021385431,-0.052664265,0.03697276,0.07209098,-0.02331245,-0.0006455183,0.020791769,-0.04068345,0.027570963,0.005890429,-0.032067418,-0.0065496266,-0.037171543,-0.008488178,-0.008683383,-0.09883487,0.0148399025,-0.004156828,0.004489064,0.021814704,-0.01506573,-0.044388354,-0.05264628,-0.04300517,-0.006639242,0.045980215,0.0030943453,-0.022836566,-0.07057226,-0.070064425,-0.1349659,0.053311616,0.041309,0.12496805,-0.055303544
gild_10q_20190806_000088209519000020,2019-08-06,GILD,10-Q,1.990478,5.3145475,1.084106,1.8769815,-0.49402452,-1.0417681,0.3023885,0.06366664,-1.0143542,-0.8915225,-0.25774345,-0.18952322,0.72680366,0.45655978,-0.15378237,-0.33365393,-0.06616065,-0.30677134,-0.12288499,0.08127999,0.029405147,-0.09102625,-0.001463294,-0.058900833,0.014861226,0.07847601,-0.020727754,-0.0054000616,0.02587533,0.05909717,0.0065266564,-0.008915186,-0.0043213367,0.021734357,-0.054738283,-0.0009018183,0.038367376,-0.028390527,-0.033682942,-0.016094059,0.0005629957,-0.0019105077,-0.010527372,-0.004301071,0.006784439,0.0051895976,0.031488836,-0.0199548,-0.028197885,0.008787692,-0.01786372,0.035251774,0.015837371,0.017386496,-0.011444807,-0.013380736,0.0017728806,0.050587416,0.051876128,0.059125423,-0.034390956,-0.008191586,-0.054083586,0.025599733
gild_10q_20191105_000088209519000027,2019-11-05,GILD,10-Q,1.9061408,5.3457756,1.017034,1.8832719,-0.46385264,-0.9986974,0.31607366,0.021265864,-1.004618,-0.9340496,-0.26804394,-0.11957312,0.66399205,0.45141065,-0.19369602,-0.39882612,-0.13126487,-0.26998484,-0.15800881,0.057901323,-0.0049622655,-0.082441926,-0.041318774,-0.058440447,0.014619768,0.04341364,-0.043972254,0.042276144,0.0125848055,0.058535576,0.0180488,-0.0040094852,-0.04766476,0.027861714,-0.027122855,0.04419017,0.017761528,-0.027007103,-0.0008459687,-0.010504037,0.01033783,0.109262586,0.0035176277,0.04565507,0.033803582,-0.044109598,-0.015714645,-0.05554259,0.011224985,-0.06479868,-0.016549796,0.07021358,0.03714454,-0.017524064,-0.017126322,0.015603274,0.011685371,0.07239276,0.02377814,0.09827635,-0.059225887,-0.0072733164,-0.0689854,0.08080046
gild_10k_20200225_000088209520000006,2020-02-25,GILD,10-K,-4.837016,0.49856853,-1.061684,-2.5010734,0.6754925,0.31243587,0.8559598,-0.2069279,0.659461,-0.062363267,-0.10180307,-0.27051926,0.19743311,-0.06523916,0.11505389,-0.31879687,0.39268,-0.2747471,0.4620607,0.17342615,0.30932266,0.07899842,0.10647386,-0.29161716,0.7366307,0.17086488,0.18048859,-0.16385567,-0.38299096,-0.27310222,-0.5803112,-0.31472957,-0.52302384,-0.002263546,-0.0031706095,0.11846316,-0.009774685,-0.093539596,0.07657534,-0.10712987,0.24859044,0.14052951,0.029879093,0.04673326,-0.11735153,-0.082681805,-0.13348532,0.06177163,0.0066742897,0.08193627,-0.00044420362,-0.0059157237,-0.012665808,-0.008285284,-0.033872187,-0.017453194,-0.045142293,0.02458191,-0.0110679865,0.068774045,-0.05297877,0.06666255,0.08006567,-7.483363e-05
gild_10q_20200506_000088209520000013,2020-05-06,GILD,10-Q,-6.870394,-3.7494228,-4.4665537,2.5996668,1.030695,-1.239423,0.6738094,0.033541054,-0.67898846,0.37544793,-0.060148135,-0.10207057,0.089617014,0.11009961,0.08121657,0.045547247,-0.11948645,-0.3891517,0.05367899,-0.34909904,-0.31071198,-0.092739224,0.35564828,0.2117548,-0.06589538,-0.033686638,-0.21322834,-0.014993787,-0.036135674,0.086290956,-0.061659664,0.18436813,0.065473855,-0.29533947,0.03759873,-0.19727182,-0.08462192,0.055711865,0.0075314045,-0.0067409277,0.16539393,0.11893833,0.075912476,-0.08793497,-0.10656917,0.12219151,-8.767843e-05,-0.12630224,-0.0104357,-0.012378514,-0.059154823,0.03361506,-0.023710608,0.03836286,-0.025022566,-0.12357819,-0.09978044,-0.017153144,-0.06913829,-0.034265697,-0.014601454,-0.10329437,-0.05741185,0.01883024
gild_10q_20200806_000088209520000019,2020-08-06,GILD,10-Q,-7.328696,-4.121649,-4.8345256,3.3880622,1.6830227,-1.3610024,0.4543457,0.19397825,-0.90428567,0.4242537,0.18617289,-0.16056132,-0.0077667236,0.051988542,0.10556126,0.31070375,-0.2000966,-0.39144367,0.015997171,-0.33184254,-0.2612356,-0.09389377,0.3757638,0.3181584,-0.06092179,0.05017042,-0.18991244,0.049821734,-0.1036402,0.051365137,0.024280638,0.117100716,0.08327681,-0.22912514,0.035185337,-0.16469324,-0.11060305,-0.07389462,-0.13059807,0.0062806904,0.16661796,0.21783257,0.020605564,-0.100034475,-0.012579203,0.13259032,-0.04993719,0.044017315,0.010819316,0.089600325,0.014614165,0.0058171824,0.08372921,-0.09418386,0.015324473,-0.029384553,-0.07181585,0.0862422,-0.01898557,0.1086728,0.004237145,0.14050877,0.0785836,0.008325338
gild_10q_20201104_000088209520000027,2020-11-04,GILD,10-Q,-7.5107784,-3.2974656,-4.428343,1.7885263,2.4879382,-1.8178257,0.9811473,0.31586036,-0.641343,-0.037813306,0.8375781,-0.3042016,-0.07200146,-0.08212176,-0.42998374,0.93302584,-0.8030968,-0.62778115,0.12807131,-0.28269356,-0.2772193,-0.24578613,-0.088905334,-0.2525406,-0.5086781,0.0776279,0.44612634,-0.67095387,0.55560756,-0.12728655,-0.36670968,0.097254515,-0.2768218,0.20374608,-0.037419915,0.12414217,-0.02184239,-0.050239444,-0.11346644,-0.004876405,-0.12340784,-0.03823757,-0.079918385,0.16493851,-0.061656713,-0.14625879,0.021737993,0.00932157,-0.013274908,-0.05579281,-0.013626903,-0.01840949,0.0019382834,-0.022887945,0.037811935,0.05724731,0.05669284,-0.019374669,0.016257763,-0.049674988,0.025615007,-0.00027120113,-0.01941067,-0.025370255
gild_10k_20210225_000088209521000008,2021-02-25,GILD,10-K,-4.1702704,0.6117921,-0.3134123,-1.2969828,0.036108017,0.25807762,0.1977216,-0.096874714,0.06463936,0.31246638,-0.44833922,-0.10066104,0.24060273,-0.11785206,-0.007012844,-0.2331748,0.33625388,-0.08151995,0.24254227,0.013488948,0.055802375,0.3056304,-0.09204984,-0.030743599,0.2667932,0.06428385,0.16889179,-0.034579992,0.017362833,0.015636325,-0.40491033,0.06010413,-0.21491873,0.09776425,0.043736935,0.08435321,0.029859692,-0.055107236,-0.04438871,0.018288463,0.0052386373,0.08027303,0.21168518,-0.11319888,0.13490617,0.15868138,0.026694775,-0.040054798,-0.06494415,-0.004793197,0.12554458,0.05647079,0.024087787,0.0811196,0.06777668,0.040032953,-0.101008415,0.020439893,0.105038404,-0.16237164,0.16338077,-0.14029145,-0.102472186,0.025366932
gild_10q_20210506_000088209521000013,2021-05-06,GILD,10-Q,-6.71481,-3.1035461,-3.9520159,2.7183292,1.6325247,-0.8469151,0.706331,0.11778483,-0.63375914,0.18163335,-0.21261212,0.28370738,0.30695724,-0.37644425,0.35200047,-0.28275824,0.30430776,-0.044740453,0.0573349,-0.03951305,0.0207178,0.6456497,-0.4118713,-0.051579714,0.015517712,0.047879517,-0.084135056,0.20623165,0.019872785,0.230703,0.11340483,-0.3924216,-0.038401246,-0.048169732,0.14712155,0.2182113,-0.077843234,-0.085258245,0.2959019,0.0009548068,-0.15880385,-0.23197848,0.054174542,-0.032834947,-0.20796168,0.015683368,0.10898858,0.07327819,-0.10430026,0.050621986,-0.27864587,0.047347814,0.258058,0.034642816,0.16972351,-0.03761512,0.027730703,-0.07170412,-0.03601426,0.01978153,0.004366383,0.0054370165,-0.0431484,-0.009473309
gild_10q_20210805_000088209521000021,2021-08-05,GILD,10-Q,-6.4570627,-2.9464781,-4.160923,2.3976738,1.5050476,-1.0036547,1.1391762,0.13445988,-0.64186716,0.20529443,-0.28924215,0.3900118,0.3035673,-0.21376899,0.3835113,-0.0891788,0.38849497,0.004922658,-0.006386757,-0.043757856,0.36876178,0.57976097,-0.5256783,-0.07265425,-0.11141664,0.1571647,-0.075592875,0.064314604,0.07260585,0.16954052,0.08477636,-0.23220861,0.08851141,0.1992631,-0.055290103,-0.013415337,0.012736917,0.018252134,-0.13046879,0.045841962,0.024914026,0.104025066,0.029295683,0.06837356,0.19242656,-0.051967934,0.008687854,0.078270555,0.09416783,-0.09858793,0.014116734,-0.065329716,-0.24711823,-0.029736996,-0.13295221,-0.029456317,0.07914877,0.036738962,-0.009940028,0.11970261,0.008745074,-0.15248,0.19529462,0.039307877
gild_10q_20211103_000088209521000029,2021-11-03,GILD,10-Q,-6.3493605,-2.9892588,-3.880571,2.3980424,1.1620543,-0.93432593,1.072341,0.20389953,-0.7355834,0.29855573,-0.5291782,0.5406637,0.3161651,-0.29355925,0.3993821,-0.15593529,0.30476815,0.05556889,-0.038627148,-0.045160413,0.33454406,0.581115,-0.38240457,-0.063434124,-0.04364109,0.034063876,-0.031031013,0.13191581,0.087302685,0.10454416,0.0882968,-0.30578196,0.15958309,0.10294485,0.019259453,-0.049231768,-0.053942874,0.08667064,-0.06922412,0.038717926,0.045134254,-0.023256242,-0.03605342,-0.002898872,0.046420455,-0.08128503,-0.03401935,-0.15736926,-0.003644228,0.02024743,0.28157207,0.061386593,-0.047046065,-0.0050222874,-0.0864892,0.07792163,-0.040723085,-0.030644178,0.061483502,-0.15657097,-0.03180705,0.11514735,-0.113162756,-0.014790997
gild_10k_20220223_000088209522000007,2022-02-23,GILD,10-K,-4.631625,0.70491767,-0.682286,-3.036863,-0.49613404,-0.22727752,0.5727562,-0.10483724,0.5003469,0.12799215,-0.50139153,-0.26361966,0.4714694,-0.1544886,-0.1313163,-0.27936172,0.25921273,-0.27456778,0.37164783,0.05770552,0.039723545,0.037183672,0.13110161,0.19312406,0.25882065,-0.1785863,0.122139096,-0.02084279,-0.0054044724,-0.06179595,-0.43895304,-0.18386257,-0.28758335,0.0953784,0.18238449,0.020454288,0.18913275,0.09354651,-0.11663926,-0.057336807,-0.008546889,0.19513363,0.22170717,0.06944221,0.34886885,0.0670443,-0.056111038,-0.041873932,0.043910265,0.027575254,0.111246854,0.023284212,-0.14072627,0.2087929,0.00815326,0.07217702,0.06198573,-0.019001126,-0.003211081,-0.012501895,0.008465543,-0.003142476,-0.122386634,-0.021682248
gild_10q_20220504_000088209522000013,2022-05-04,GILD,10-Q,8.1004715,-1.2441962,-1.1812356,-0.94241333,0.7660223,0.10581517,-0.3662607,-0.3939283,-0.21926418,-0.12156844,0.024143264,-0.026829243,-0.011824369,-0.06524721,-0.003105402,0.031379223,-0.048650146,-0.0024776459,-0.025732756,0.0060322285,0.03939578,0.0037086606,-0.08440608,0.0461483,-0.0375458,-0.057311714,0.055745363,-0.15364027,-0.19081366,0.12018061,0.03926862,-0.0020480156,0.0014958382,-0.012352943,-0.03984523,-0.013688803,0.017413378,-0.015550852,0.029817343,-0.052422896,0.059465922,0.01032877,-0.04248464,0.0048749447,0.028152347,0.020367369,0.047133446,0.01158762,-0.008447051,-0.012764573,0.008133173,-0.02084662,0.043910205,-0.01632142,0.08714461,-0.0019939244,-0.041434765,-0.034534037,-0.03169948,-0.024169505,0.04227805,0.041347623,-0.0045865774,0.044770762
gild_10q_20220808_000088209522000019,2022-08-08,GILD,10-Q,8.09864,-1.1664665,-1.1394874,-0.96454835,0.6355586,0.11570883,-0.32932588,-0.39603233,-0.21511778,-0.11288512,-0.023338303,-0.057955265,0.0073330402,-0.023727268,0.0020196438,0.005823612,-0.048447132,0.020051941,-0.02695322,0.017066121,0.008900046,-0.00091838837,-0.038125455,0.035383463,-0.09011471,-0.06600082,0.012572527,-0.07192075,-0.060042143,0.07643986,0.013995536,0.033088923,0.0019298792,0.038473487,0.06089115,-0.010488749,0.05981496,0.002440691,0.060365677,-0.023881406,0.03953497,0.037223637,-0.051758647,-0.016706109,0.05985427,-0.004814282,0.021674931,0.0076795816,0.010296345,-0.028454632,-0.018857539,0.0131897405,0.0022698045,0.0077177286,0.018925369,-0.029493093,-0.06640518,-0.057997346,-0.011758983,-0.0052705407,0.08316928,0.053535104,-0.01760459,0.010641009
